item_id_a	item_id_b	mode	action	is_directional	a_is_acting	score
4932.YBL004W	4932.YGR159C	activation	activation	t	f	900
4932.YBL004W	4932.YJL050W	activation	activation	t	f	959
4932.YBL004W	4932.YJL069C	activation	activation	t	f	962
4932.YBL004W	4932.YJL109C	activation	activation	t	f	985
4932.YBL004W	4932.YJR132W	activation	activation	t	f	262
4932.YBL004W	4932.YLR398C	activation	activation	t	f	172
4932.YBL004W	4932.YMR049C	activation	activation	t	f	522
4932.YBL004W	4932.YMR093W	activation	activation	t	f	942
4932.YBL004W	4932.YNL096C	activation	activation	t	f	179
4932.YBL004W	4932.YOR001W	activation	activation	t	f	901
4932.YBL004W	4932.YOR096W	activation	activation	t	f	179
4932.YBL004W	4932.YOR287C	activation	activation	t	f	650
4932.YBL004W	4932.YPL043W	activation	activation	t	f	522
4932.YBL004W	4932.YPL126W	activation	activation	t	f	882
4932.YBL004W	4932.YPL211W	activation	activation	t	f	260
4932.YBL005W	4932.YGL073W	activation	activation	t	f	401
4932.YBL008W	4932.YDR334W	inhibition	inhibition	t	f	150
4932.YBL016W	4932.YAR019C	inhibition	inhibition	f	f	207
4932.YBL016W	4932.YAR042W	activation	activation	f	f	231
4932.YBL016W	4932.YBL056W	inhibition	inhibition	f	f	265
4932.YBL016W	4932.YBR028C	activation	activation	f	f	193
4932.YBL016W	4932.YBR028C	inhibition	inhibition	f	f	193
4932.YBL016W	4932.YBR109C	activation	activation	f	f	321
4932.YBL016W	4932.YBR125C	inhibition	inhibition	f	f	265
4932.YBL016W	4932.YBR182C	activation	activation	f	f	196
4932.YBL016W	4932.YBR200W	activation	activation	f	f	169
4932.YBL016W	4932.YBR276C	activation	activation	t	t	235
4932.YBL016W	4932.YBR276C	inhibition	inhibition	f	f	270
4932.YBL016W	4932.YBR276C	inhibition	inhibition	t	f	270
4932.YBL016W	4932.YCR027C	activation	activation	f	f	216
4932.YBL016W	4932.YCR027C	inhibition	inhibition	f	f	216
4932.YBL016W	4932.YCR027C	inhibition	inhibition	t	f	216
4932.YBL016W	4932.YCR051W	activation	activation	f	f	231
4932.YBL016W	4932.YCR079W	inhibition	inhibition	f	f	265
4932.YBL016W	4932.YDL006W	inhibition	inhibition	f	f	265
4932.YBL016W	4932.YDL134C	inhibition	inhibition	f	f	183
4932.YBL016W	4932.YDL159W	activation	activation	f	f	945
4932.YBL016W	4932.YDL159W	inhibition	inhibition	t	f	469
4932.YBL016W	4932.YDL188C	inhibition	inhibition	f	f	183
4932.YBL016W	4932.YDL230W	inhibition	inhibition	f	f	361
4932.YBL016W	4932.YDR335W	activation	activation	t	f	269
4932.YBL016W	4932.YDR395W	activation	activation	f	f	161
4932.YBL016W	4932.YDR456W	activation	activation	f	f	172
4932.YBL016W	4932.YDR480W	inhibition	inhibition	f	f	800
4932.YBL016W	4932.YEL009C	activation	activation	f	f	227
4932.YBL016W	4932.YER020W	activation	activation	f	f	309
4932.YBL016W	4932.YER045C	activation	activation	f	f	270
4932.YBL016W	4932.YER045C	inhibition	inhibition	f	f	270
4932.YBL016W	4932.YER075C	inhibition	inhibition	f	f	887
4932.YBL016W	4932.YER089C	inhibition	inhibition	f	f	265
4932.YBL016W	4932.YER111C	activation	activation	f	f	258
4932.YBL016W	4932.YER123W	inhibition	inhibition	t	f	906
4932.YBL016W	4932.YFR028C	activation	activation	t	f	923
4932.YBL016W	4932.YGL106W	activation	activation	f	f	247
4932.YBL016W	4932.YGR152C	activation	activation	f	f	195
4932.YBL016W	4932.YGR152C	inhibition	inhibition	f	f	195
4932.YBL016W	4932.YGR152C	inhibition	inhibition	t	f	195
4932.YBL016W	4932.YGR202C	inhibition	inhibition	f	f	175
4932.YBL016W	4932.YGR203W	activation	activation	f	f	181
4932.YBL016W	4932.YGR218W	activation	activation	t	f	923
4932.YBL016W	4932.YGR233C	activation	activation	f	f	231
4932.YBL016W	4932.YHR005C	activation	activation	f	f	194
4932.YBL016W	4932.YHR084W	activation	activation	f	f	820
4932.YBL016W	4932.YHR135C	inhibition	inhibition	t	f	906
4932.YBL016W	4932.YHR205W	activation	activation	f	f	193
4932.YBL016W	4932.YHR205W	inhibition	inhibition	f	f	193
4932.YBL016W	4932.YIL033C	activation	activation	f	f	227
4932.YBL016W	4932.YIL036W	activation	activation	f	f	270
4932.YBL016W	4932.YIL036W	inhibition	inhibition	f	f	270
4932.YBL016W	4932.YIL112W	activation	activation	f	f	231
4932.YBL016W	4932.YIL113W	inhibition	inhibition	f	f	428
4932.YBL016W	4932.YIL113W	inhibition	inhibition	t	f	301
4932.YBL016W	4932.YIL118W	activation	activation	f	f	183
4932.YBL016W	4932.YIR026C	inhibition	inhibition	f	f	270
4932.YBL016W	4932.YIR026C	inhibition	inhibition	t	f	923
4932.YBL016W	4932.YJL050W	activation	activation	f	f	153
4932.YBL016W	4932.YJL095W	inhibition	inhibition	f	f	207
4932.YBL016W	4932.YJL128C	activation	activation	f	f	408
4932.YBL016W	4932.YJL128C	inhibition	inhibition	t	f	927
4932.YBL016W	4932.YJL157C	activation	activation	f	f	801
4932.YBL016W	4932.YJL164C	activation	activation	f	f	234
4932.YBL016W	4932.YJL164C	inhibition	inhibition	f	f	234
4932.YBL016W	4932.YJR132W	activation	activation	f	f	196
4932.YBL016W	4932.YKL062W	activation	activation	f	f	190
4932.YBL016W	4932.YKL067W	activation	activation	f	f	198
4932.YBL016W	4932.YKL126W	activation	activation	f	f	193
4932.YBL016W	4932.YKL126W	inhibition	inhibition	f	f	193
4932.YBL016W	4932.YKL166C	activation	activation	f	f	234
4932.YBL016W	4932.YKL166C	inhibition	inhibition	f	f	234
4932.YBL016W	4932.YKR055W	activation	activation	f	f	183
4932.YBL016W	4932.YLR138W	activation	activation	f	f	173
4932.YBL016W	4932.YLR182W	activation	activation	f	f	258
4932.YBL016W	4932.YLR229C	activation	activation	f	f	414
4932.YBL016W	4932.YLR362W	inhibition	inhibition	f	f	207
4932.YBL016W	4932.YLR398C	activation	activation	f	f	153
4932.YBL016W	4932.YMR036C	activation	activation	f	f	245
4932.YBL016W	4932.YMR037C	activation	activation	f	f	190
4932.YBL016W	4932.YMR043W	activation	activation	f	f	153
4932.YBL016W	4932.YMR068W	activation	activation	f	f	231
4932.YBL016W	4932.YMR104C	activation	activation	f	f	193
4932.YBL016W	4932.YMR104C	inhibition	inhibition	f	f	193
4932.YBL016W	4932.YNL053W	inhibition	inhibition	f	f	880
4932.YBL016W	4932.YNL053W	inhibition	inhibition	t	f	301
4932.YBL016W	4932.YNL090W	activation	activation	f	f	183
4932.YBL016W	4932.YNL098C	activation	activation	f	f	363
4932.YBL016W	4932.YNL098C	inhibition	inhibition	f	f	363
4932.YBL016W	4932.YNL098C	inhibition	inhibition	t	f	362
4932.YBL016W	4932.YNL154C	inhibition	inhibition	t	f	906
4932.YBL016W	4932.YNL167C	activation	activation	f	f	414
4932.YBL016W	4932.YNL167C	inhibition	inhibition	f	f	408
4932.YBL016W	4932.YNL180C	activation	activation	f	f	183
4932.YBL016W	4932.YNL217W	inhibition	inhibition	f	f	161
4932.YBL016W	4932.YNL271C	activation	activation	f	f	838
4932.YBL016W	4932.YOR042W	activation	activation	f	f	231
4932.YBL016W	4932.YOR101W	activation	activation	f	f	363
4932.YBL016W	4932.YOR101W	inhibition	inhibition	f	f	363
4932.YBL016W	4932.YOR101W	inhibition	inhibition	t	f	362
4932.YBL016W	4932.YOR208W	inhibition	inhibition	f	f	887
4932.YBL016W	4932.YOR212W	activation	activation	f	f	260
4932.YBL016W	4932.YOR231W	activation	activation	f	f	361
4932.YBL016W	4932.YOR231W	inhibition	inhibition	t	f	380
4932.YBL016W	4932.YPL049C	inhibition	inhibition	f	f	800
4932.YBL016W	4932.YPL089C	activation	activation	f	f	196
4932.YBL016W	4932.YPL110C	activation	activation	f	f	258
4932.YBL016W	4932.YPL140C	activation	activation	f	f	361
4932.YBL016W	4932.YPL140C	inhibition	inhibition	t	f	380
4932.YBL016W	4932.YPL203W	activation	activation	f	f	234
4932.YBL016W	4932.YPL203W	inhibition	inhibition	f	f	234
4932.YBL016W	4932.YPL204W	inhibition	inhibition	t	f	241
4932.YBL016W	4932.YPL239W	activation	activation	f	f	231
4932.YBL016W	4932.YPR165W	activation	activation	f	f	282
4932.YBL016W	4932.YPR188C	activation	activation	f	f	247
4932.YBL016W	4932.YPR200C	activation	activation	f	f	181
4932.YBL021C	4932.YAR007C	activation	activation	t	f	900
4932.YBL021C	4932.YBL023C	activation	activation	t	f	900
4932.YBL021C	4932.YBR060C	activation	activation	t	f	900
4932.YBL021C	4932.YBR160W	activation	activation	t	f	900
4932.YBL021C	4932.YBR195C	inhibition	inhibition	t	t	224
4932.YBL021C	4932.YBR202W	activation	activation	t	f	900
4932.YBL021C	4932.YDL017W	activation	activation	t	f	900
4932.YBL021C	4932.YEL032W	activation	activation	t	f	900
4932.YBL021C	4932.YEL056W	inhibition	inhibition	t	t	224
4932.YBL021C	4932.YGL201C	activation	activation	t	f	900
4932.YBL021C	4932.YGR188C	activation	activation	t	f	158
4932.YBL021C	4932.YGR188C	activation	activation	t	t	158
4932.YBL021C	4932.YHR007C	activation	activation	t	t	179
4932.YBL021C	4932.YIL150C	activation	activation	t	f	900
4932.YBL021C	4932.YJL013C	activation	activation	t	f	158
4932.YBL021C	4932.YJL013C	activation	activation	t	t	158
4932.YBL021C	4932.YJL194W	activation	activation	t	f	900
4932.YBL021C	4932.YJR089W	activation	activation	t	f	161
4932.YBL021C	4932.YJR089W	activation	activation	t	t	161
4932.YBL021C	4932.YLR103C	activation	activation	t	f	900
4932.YBL021C	4932.YLR274W	activation	activation	t	f	900
4932.YBL021C	4932.YML126C	activation	activation	t	t	400
4932.YBL021C	4932.YNL261W	activation	activation	t	f	900
4932.YBL021C	4932.YNL312W	activation	activation	t	f	900
4932.YBL021C	4932.YPL209C	activation	activation	t	f	254
4932.YBL021C	4932.YPL209C	activation	activation	t	t	254
4932.YBL021C	4932.YPR019W	activation	activation	t	f	900
4932.YBL021C	4932.YPR162C	activation	activation	t	f	900
4932.YBL023C	4932.YBL021C	activation	activation	t	t	900
4932.YBL023C	4932.YBL035C	activation	activation	t	t	985
4932.YBL023C	4932.YDL017W	activation	activation	f	f	980
4932.YBL023C	4932.YDL102W	activation	activation	t	t	153
4932.YBL023C	4932.YDR052C	activation	activation	f	f	903
4932.YBL023C	4932.YDR121W	activation	activation	t	t	194
4932.YBL023C	4932.YIR008C	activation	activation	t	t	985
4932.YBL023C	4932.YKL045W	activation	activation	t	t	985
4932.YBL023C	4932.YNL102W	activation	activation	t	t	985
4932.YBL023C	4932.YNL262W	activation	activation	t	t	985
4932.YBL023C	4932.YOR358W	activation	activation	t	t	905
4932.YBL023C	4932.YPL167C	activation	activation	t	t	153
4932.YBL023C	4932.YPR175W	activation	activation	t	t	985
4932.YBL026W	4932.YDL116W	activation	activation	t	f	193
4932.YBL026W	4932.YKR082W	activation	activation	t	f	250
4932.YBL032W	4932.YGR023W	activation	activation	t	t	401
4932.YBL032W	4932.YIR019C	expression	inhibition	t	t	426
4932.YBL032W	4932.YKL185W	expression	inhibition	t	t	401
4932.YBL035C	4932.YAR007C	activation	activation	t	f	985
4932.YBL035C	4932.YBL023C	activation	activation	t	f	985
4932.YBL035C	4932.YBR060C	activation	activation	t	f	985
4932.YBL035C	4932.YBR160W	activation	activation	t	f	915
4932.YBL035C	4932.YBR202W	activation	activation	t	f	985
4932.YBL035C	4932.YDL017W	activation	activation	t	f	928
4932.YBL035C	4932.YEL032W	activation	activation	t	f	985
4932.YBL035C	4932.YFL029C	activation	activation	t	f	192
4932.YBL035C	4932.YGL201C	activation	activation	t	f	985
4932.YBL035C	4932.YIL150C	activation	activation	t	f	963
4932.YBL035C	4932.YJL194W	activation	activation	t	f	985
4932.YBL035C	4932.YLL004W	activation	activation	t	f	879
4932.YBL035C	4932.YLR103C	activation	activation	t	f	985
4932.YBL035C	4932.YLR274W	activation	activation	t	f	985
4932.YBL035C	4932.YLR442C	activation	activation	t	f	574
4932.YBL035C	4932.YML065W	activation	activation	t	f	655
4932.YBL035C	4932.YNL261W	activation	activation	t	f	985
4932.YBL035C	4932.YNL312W	activation	activation	t	f	985
4932.YBL035C	4932.YPL031C	activation	activation	t	f	192
4932.YBL035C	4932.YPR019W	activation	activation	t	f	985
4932.YBL035C	4932.YPR162C	activation	activation	t	f	985
4932.YBL037W	4932.YBL047C	inhibition	inhibition	t	f	797
4932.YBL037W	4932.YDL161W	inhibition	inhibition	t	f	501
4932.YBL037W	4932.YDL226C	activation	activation	t	f	218
4932.YBL037W	4932.YDR153C	inhibition	inhibition	t	f	406
4932.YBL037W	4932.YGL181W	activation	activation	t	f	151
4932.YBL037W	4932.YIL044C	activation	activation	t	f	151
4932.YBL037W	4932.YIR006C	inhibition	inhibition	t	f	406
4932.YBL037W	4932.YJL083W	inhibition	inhibition	t	f	406
4932.YBL037W	4932.YJR125C	inhibition	inhibition	t	f	406
4932.YBL037W	4932.YKR001C	activation	activation	t	f	262
4932.YBL037W	4932.YKR019C	inhibition	inhibition	t	f	406
4932.YBL037W	4932.YLL001W	activation	activation	t	f	262
4932.YBL037W	4932.YLL038C	inhibition	inhibition	t	f	406
4932.YBL037W	4932.YLR206W	inhibition	inhibition	t	f	501
4932.YBL037W	4932.YNL084C	inhibition	inhibition	t	f	406
4932.YBL037W	4932.YNL204C	activation	activation	t	f	218
4932.YBL037W	4932.YOR094W	activation	activation	t	f	254
4932.YBL037W	4932.YOR211C	activation	activation	t	f	155
4932.YBL040C	4932.YER122C	activation	activation	t	f	353
4932.YBL047C	4932.YBL037W	inhibition	inhibition	t	t	797
4932.YBL047C	4932.YBR059C	inhibition	inhibition	t	t	511
4932.YBL047C	4932.YDL161W	inhibition	inhibition	t	f	583
4932.YBL047C	4932.YDR153C	inhibition	inhibition	t	f	190
4932.YBL047C	4932.YDR238C	inhibition	inhibition	t	t	165
4932.YBL047C	4932.YGL206C	inhibition	inhibition	t	t	709
4932.YBL047C	4932.YGR167W	inhibition	inhibition	t	t	406
4932.YBL047C	4932.YGR261C	inhibition	inhibition	t	t	165
4932.YBL047C	4932.YIL095W	inhibition	inhibition	t	t	511
4932.YBL047C	4932.YJL024C	inhibition	inhibition	t	t	179
4932.YBL047C	4932.YJR005W	inhibition	inhibition	t	t	428
4932.YBL047C	4932.YJR058C	inhibition	inhibition	t	t	491
4932.YBL047C	4932.YJR125C	inhibition	inhibition	t	f	190
4932.YBL047C	4932.YKL135C	inhibition	inhibition	t	t	372
4932.YBL047C	4932.YLL038C	inhibition	inhibition	t	f	190
4932.YBL047C	4932.YLR170C	inhibition	inhibition	t	t	196
4932.YBL047C	4932.YLR206W	inhibition	inhibition	t	f	583
4932.YBL047C	4932.YMR032W	inhibition	inhibition	t	t	406
4932.YBL047C	4932.YMR276W	inhibition	inhibition	t	f	481
4932.YBL047C	4932.YNL020C	inhibition	inhibition	t	t	511
4932.YBL047C	4932.YOL062C	inhibition	inhibition	t	t	440
4932.YBL047C	4932.YOR094W	activation	activation	t	f	426
4932.YBL047C	4932.YPL043W	inhibition	inhibition	t	t	337
4932.YBL047C	4932.YPL195W	inhibition	inhibition	t	t	200
4932.YBL047C	4932.YPR029C	inhibition	inhibition	t	t	200
4932.YBL051C	4932.YDR301W	activation	activation	t	t	309
4932.YBL051C	4932.YJL041W	activation	activation	t	f	265
4932.YBL051C	4932.YKR002W	activation	activation	t	t	202
4932.YBL051C	4932.YLR115W	activation	activation	t	t	309
4932.YBL051C	4932.YLR277C	activation	activation	t	t	254
4932.YBL051C	4932.YLR335W	activation	activation	t	f	155
4932.YBL051C	4932.YMR216C	activation	activation	f	f	258
4932.YBL051C	4932.YOR179C	activation	activation	t	t	254
4932.YBL051C	4932.YPR107C	activation	activation	t	t	202
4932.YBL056W	4932.YAR042W	activation	activation	t	f	175
4932.YBL056W	4932.YBL016W	inhibition	inhibition	f	f	265
4932.YBL056W	4932.YGR040W	inhibition	inhibition	f	f	265
4932.YBL056W	4932.YHR030C	inhibition	inhibition	f	f	265
4932.YBL056W	4932.YKL161C	inhibition	inhibition	f	f	265
4932.YBL056W	4932.YLR113W	inhibition	inhibition	f	f	265
4932.YBL056W	4932.YPR054W	inhibition	inhibition	f	f	265
4932.YBL063W	4932.YCL029C	activation	activation	t	f	152
4932.YBL063W	4932.YCL029C	activation	activation	t	t	152
4932.YBL063W	4932.YDL116W	activation	activation	t	f	172
4932.YBL063W	4932.YDL116W	activation	activation	t	t	172
4932.YBL063W	4932.YER016W	activation	activation	t	f	211
4932.YBL063W	4932.YER016W	activation	activation	t	t	211
4932.YBL063W	4932.YER018C	activation	activation	t	f	258
4932.YBL063W	4932.YER018C	activation	activation	t	t	258
4932.YBL063W	4932.YGL086W	activation	activation	t	f	205
4932.YBL063W	4932.YGL086W	activation	activation	t	t	205
4932.YBL063W	4932.YGR188C	activation	activation	t	f	153
4932.YBL063W	4932.YGR188C	activation	activation	t	t	153
4932.YBL063W	4932.YIL144W	activation	activation	t	f	258
4932.YBL063W	4932.YIL144W	activation	activation	t	t	258
4932.YBL063W	4932.YJL013C	activation	activation	t	f	153
4932.YBL063W	4932.YJL013C	activation	activation	t	t	153
4932.YBL063W	4932.YJL030W	activation	activation	t	f	254
4932.YBL063W	4932.YJL030W	activation	activation	t	t	254
4932.YBL063W	4932.YJR089W	activation	activation	t	f	161
4932.YBL063W	4932.YJR089W	activation	activation	t	t	161
4932.YBL063W	4932.YLR045C	activation	activation	t	f	258
4932.YBL063W	4932.YLR045C	activation	activation	t	t	258
4932.YBL063W	4932.YMR001C	activation	activation	t	f	187
4932.YBL063W	4932.YMR001C	activation	activation	t	t	187
4932.YBL063W	4932.YMR235C	activation	activation	t	f	161
4932.YBL063W	4932.YMR235C	activation	activation	t	t	161
4932.YBL063W	4932.YOL069W	activation	activation	t	f	217
4932.YBL063W	4932.YOL069W	activation	activation	t	t	217
4932.YBL063W	4932.YOR026W	activation	activation	t	f	258
4932.YBL063W	4932.YOR026W	activation	activation	t	t	258
4932.YBL063W	4932.YOR269W	activation	activation	t	f	254
4932.YBL063W	4932.YOR269W	activation	activation	t	t	254
4932.YBL063W	4932.YPL174C	activation	activation	t	f	152
4932.YBL063W	4932.YPL174C	activation	activation	t	t	152
4932.YBL063W	4932.YPL209C	activation	activation	t	f	183
4932.YBL063W	4932.YPL209C	activation	activation	t	t	183
4932.YBL067C	4932.YDR139C	inhibition	inhibition	t	t	386
4932.YBL067C	4932.YDR386W	inhibition	inhibition	t	t	219
4932.YBL067C	4932.YEL037C	inhibition	inhibition	t	t	167
4932.YBL067C	4932.YIL148W	inhibition	inhibition	t	t	408
4932.YBL067C	4932.YIR002C	inhibition	inhibition	t	t	258
4932.YBL067C	4932.YKR094C	inhibition	inhibition	t	t	408
4932.YBL067C	4932.YLL039C	inhibition	inhibition	t	t	386
4932.YBL067C	4932.YLR167W	inhibition	inhibition	t	t	549
4932.YBL067C	4932.YML095C	inhibition	inhibition	t	t	192
4932.YBL067C	4932.YMR276W	inhibition	inhibition	t	t	167
4932.YBL067C	4932.YOL111C	inhibition	inhibition	t	t	167
4932.YBL072C	4932.YBR034C	activation	activation	t	f	156
4932.YBL072C	4932.YBR181C	activation	activation	t	t	353
4932.YBL072C	4932.YBR189W	activation	activation	t	t	353
4932.YBL072C	4932.YCL059C	activation	activation	t	t	400
4932.YBL072C	4932.YCR031C	activation	activation	t	t	353
4932.YBL072C	4932.YCR047C	activation	activation	t	f	300
4932.YBL072C	4932.YCR057C	activation	activation	t	t	400
4932.YBL072C	4932.YDL014W	activation	activation	t	t	400
4932.YBL072C	4932.YDL148C	activation	activation	t	t	400
4932.YBL072C	4932.YDL153C	activation	activation	t	t	400
4932.YBL072C	4932.YDR243C	activation	activation	t	t	167
4932.YBL072C	4932.YDR316W	activation	activation	t	f	156
4932.YBL072C	4932.YDR324C	activation	activation	t	t	400
4932.YBL072C	4932.YDR339C	activation	activation	t	t	400
4932.YBL072C	4932.YDR449C	activation	activation	t	t	400
4932.YBL072C	4932.YEL026W	activation	activation	t	t	400
4932.YBL072C	4932.YER082C	activation	activation	t	t	400
4932.YBL072C	4932.YER175C	activation	activation	t	f	156
4932.YBL072C	4932.YGL123W	activation	activation	t	t	400
4932.YBL072C	4932.YGR090W	activation	activation	t	t	400
4932.YBL072C	4932.YHR065C	activation	activation	t	t	167
4932.YBL072C	4932.YHR148W	activation	activation	t	t	400
4932.YBL072C	4932.YHR169W	activation	activation	t	t	167
4932.YBL072C	4932.YHR209W	activation	activation	t	f	156
4932.YBL072C	4932.YIL091C	activation	activation	t	t	177
4932.YBL072C	4932.YJL069C	activation	activation	t	t	400
4932.YBL072C	4932.YJL109C	activation	activation	t	t	400
4932.YBL072C	4932.YJL191W	activation	activation	t	t	353
4932.YBL072C	4932.YJR002W	activation	activation	t	t	400
4932.YBL072C	4932.YKL099C	activation	activation	t	t	292
4932.YBL072C	4932.YLL011W	activation	activation	t	t	400
4932.YBL072C	4932.YLR129W	activation	activation	t	t	400
4932.YBL072C	4932.YLR186W	activation	activation	t	t	400
4932.YBL072C	4932.YLR197W	activation	activation	t	t	400
4932.YBL072C	4932.YLR222C	activation	activation	t	t	400
4932.YBL072C	4932.YLR409C	activation	activation	t	t	400
4932.YBL072C	4932.YML008C	activation	activation	t	f	156
4932.YBL072C	4932.YML014W	activation	activation	t	f	156
4932.YBL072C	4932.YML093W	activation	activation	t	t	353
4932.YBL072C	4932.YMR093W	activation	activation	t	t	400
4932.YBL072C	4932.YNL075W	activation	activation	t	t	400
4932.YBL072C	4932.YNL096C	activation	activation	t	t	353
4932.YBL072C	4932.YOL010W	activation	activation	t	t	400
4932.YBL072C	4932.YOR096W	activation	activation	t	t	353
4932.YBL072C	4932.YOR287C	activation	activation	t	t	193
4932.YBL072C	4932.YOR310C	activation	activation	t	t	400
4932.YBL072C	4932.YPL081W	activation	activation	t	t	353
